,key_fangraphs,Name,playerID,awardID,yearID,lgID
5559,1012316,Chris Speier,speiech01,TSN All-Star,1972,NL
5560,1012328,Stan Spence,spencst01,Baseball Magazine All-Star,1942,AL
5561,1012328,Stan Spence,spencst01,Baseball Magazine All-Star,1943,AL
5562,1012328,Stan Spence,spencst01,Baseball Magazine All-Star,1944,AL
5563,1012325,Jim Spencer,spencji01,Gold Glove,1970,AL
5564,1012325,Jim Spencer,spencji01,Gold Glove,1977,AL
5565,12856,George Springer,springe01,Silver Slugger,2017,AL
5566,12856,George Springer,springe01,World Series MVP,2017,ML
5567,12856,George Springer,springe01,Silver Slugger,2019,AL
5568,12856,George Springer,springe01,TSN All-Star,2019,AL
5569,12856,George Springer,springe01,TSN All-Star,2020,AL
5570,1012371,Mike Squires,squirmi01,Gold Glove,1981,AL
5571,13723,Jacob Stallings,stallja01,Gold Glove,2021,NL
5572,1012394,Oscar Stanage,stanaos01,Baseball Magazine All-Star,1911,AL
5573,1012394,Oscar Stanage,stanaos01,Baseball Magazine All-Star,1912,AL
5574,1012406,Eddie Stanky,stanked01,Baseball Magazine All-Star,1946,NL
5575,1012406,Eddie Stanky,stanked01,Baseball Magazine All-Star,1947,NL
5576,1012415,Mickey Stanley,stanlmi01,Gold Glove,1968,AL
5577,1012415,Mickey Stanley,stanlmi01,Gold Glove,1969,AL
5578,1012415,Mickey Stanley,stanlmi01,Gold Glove,1970,AL
5579,1012415,Mickey Stanley,stanlmi01,Gold Glove,1973,AL
5580,1012416,Mike Stanley,stanlmi02,Silver Slugger,1993,AL
5581,1012416,Mike Stanley,stanlmi02,TSN All-Star,1993,AL
5582,4949,Giancarlo Stanton,stantmi03,Hank Aaron Award,2014,NL
5583,4949,Giancarlo Stanton,stantmi03,Silver Slugger,2014,NL
5584,4949,Giancarlo Stanton,stantmi03,Most Valuable Player,2017,NL
5585,4949,Giancarlo Stanton,stantmi03,Hank Aaron Award,2017,NL
5586,4949,Giancarlo Stanton,stantmi03,Silver Slugger,2017,NL
5587,4949,Giancarlo Stanton,stantmi03,TSN All-Star,2017,NL
5588,1012426,Willie Stargell,stargwi01,TSN All-Star,1965,NL
5589,1012426,Willie Stargell,stargwi01,TSN All-Star,1966,NL
5590,1012426,Willie Stargell,stargwi01,TSN All-Star,1971,NL
5591,1012426,Willie Stargell,stargwi01,TSN All-Star,1972,NL
5592,1012426,Willie Stargell,stargwi01,Lou Gehrig Memorial Award,1974,ML
5593,1012426,Willie Stargell,stargwi01,Roberto Clemente Award,1974,ML
5594,1012426,Willie Stargell,stargwi01,Hutch Award,1978,ML
5595,1012426,Willie Stargell,stargwi01,Babe Ruth Award,1979,NL
5596,1012426,Willie Stargell,stargwi01,Most Valuable Player,1979,NL
5597,1012426,Willie Stargell,stargwi01,NLCS MVP,1979,NL
5598,1012426,Willie Stargell,stargwi01,TSN Major League Player of the Year,1979,ML
5599,1012426,Willie Stargell,stargwi01,World Series MVP,1979,ML
5600,1012440,Rusty Staub,staubru01,TSN All-Star,1978,AL
5601,1012473,Terry Steinbach,steinte01,All-Star Game MVP,1988,ML
5602,1012501,Vern Stephens,stephve01,Baseball Magazine All-Star,1942,AL
5603,1012501,Vern Stephens,stephve01,Baseball Magazine All-Star,1942,ML
5604,1012501,Vern Stephens,stephve01,Baseball Magazine All-Star,1944,AL
5605,1012501,Vern Stephens,stephve01,Baseball Magazine All-Star,1945,AL
5606,1012501,Vern Stephens,stephve01,Baseball Magazine All-Star,1945,ML
5607,1012501,Vern Stephens,stephve01,Baseball Magazine All-Star,1949,AL
5608,1012501,Vern Stephens,stephve01,Baseball Magazine All-Star,1949,ML
5609,1012519,Dave Stewart,stewada01,TSN All-Star,1988,AL
5610,1012519,Dave Stewart,stewada01,Babe Ruth Award,1989,AL
5611,1012519,Dave Stewart,stewada01,World Series MVP,1989,ML
5612,1012519,Dave Stewart,stewada01,ALCS MVP,1990,AL
5613,1012519,Dave Stewart,stewada01,Roberto Clemente Award,1990,ML
5614,1012519,Dave Stewart,stewada01,ALCS MVP,1993,AL
5615,1012532,Dave Stieb,stiebda01,TSN All-Star,1982,AL
5616,1012532,Dave Stieb,stiebda01,TSN Pitcher of the Year,1982,AL
5617,1012546,Snuffy Stirnweiss,stirnsn01,Baseball Magazine All-Star,1944,AL
5618,1012546,Snuffy Stirnweiss,stirnsn01,Baseball Magazine All-Star,1944,ML
5619,1012546,Snuffy Stirnweiss,stirnsn01,Baseball Magazine All-Star,1945,AL
5620,1012546,Snuffy Stirnweiss,stirnsn01,Baseball Magazine All-Star,1945,ML
5621,1012546,Snuffy Stirnweiss,stirnsn01,TSN All-Star,1945,ML
5622,1012551,Milt Stock,stockmi01,Baseball Magazine All-Star,1919,NL
5623,1012551,Milt Stock,stockmi01,Baseball Magazine All-Star,1922,NL
5624,1012564,George Stone,stonege01,Baseball Magazine All-Star,1908,AL
5625,1012564,George Stone,stonege01,Baseball Magazine All-Star,1910,AL
5626,1012573,Steve Stone,stonest01,Cy Young Award,1980,AL
5627,1012573,Steve Stone,stonest01,TSN All-Star,1980,AL
5628,1012573,Steve Stone,stonest01,TSN Pitcher of the Year,1980,AL
5629,12564,Trevor Story,storytr01,Silver Slugger,2018,NL
5630,12564,Trevor Story,storytr01,TSN All-Star,2018,NL
5631,12564,Trevor Story,storytr01,Silver Slugger,2019,NL
5632,12564,Trevor Story,storytr01,TSN All-Star,2019,NL
5633,1012579,Mel Stottlemyre,stottme01,TSN All-Star,1965,AL
5634,75,Todd Stottlemyre,stottto01,Branch Rickey Award,2000,ML
5635,75,Todd Stottlemyre,stottto01,Lou Gehrig Memorial Award,2000,ML
5636,8203,Dee Strange-Gordon,gordode01,Gold Glove,2015,NL
5637,8203,Dee Strange-Gordon,gordode01,Silver Slugger,2015,NL
5638,10131,Stephen Strasburg,strasst01,Silver Slugger,2012,NL
5639,10131,Stephen Strasburg,strasst01,World Series MVP,2019,ML
5640,1012606,Darryl Strawberry,strawda01,Rookie of the Year,1983,NL
5641,1012606,Darryl Strawberry,strawda01,Silver Slugger,1988,NL
5642,1012606,Darryl Strawberry,strawda01,TSN All-Star,1988,NL
5643,1012606,Darryl Strawberry,strawda01,Silver Slugger,1990,NL
5644,1012606,Darryl Strawberry,strawda01,TSN All-Star,1990,NL
5645,1012607,Gabby Street,streega01,Baseball Magazine All-Star,1909,AL
5646,8258,Huston Street,streehu01,Rookie of the Year,2005,AL
5647,13431,Marcus Stroman,stromma01,Gold Glove,2017,AL
5648,1012639,Dick Stuart,stuardi01,TSN All-Star,1964,AL
5649,1012674,Gus Suhr,suhrgu01,Baseball Magazine All-Star,1936,NL
5650,1012683,Billy Sullivan,sullibi03,Baseball Magazine All-Star,1908,AL
5651,1012683,Billy Sullivan,sullibi03,Baseball Magazine All-Star,1909,AL
5652,1012724,Jim Sundberg,sundbji01,Gold Glove,1976,AL
5653,1012724,Jim Sundberg,sundbji01,Gold Glove,1977,AL
5654,1012724,Jim Sundberg,sundbji01,Gold Glove,1978,AL
5655,1012724,Jim Sundberg,sundbji01,TSN All-Star,1978,AL
5656,1012724,Jim Sundberg,sundbji01,Gold Glove,1979,AL
5657,1012724,Jim Sundberg,sundbji01,Gold Glove,1980,AL
5658,1012724,Jim Sundberg,sundbji01,Gold Glove,1981,AL
5659,1012724,Jim Sundberg,sundbji01,TSN All-Star,1981,AL
5660,633,Jeff Suppan,suppaje01,NLCS MVP,2006,NL
5661,1012734,Rick Sutcliffe,sutclri01,Rookie of the Year,1979,NL
5662,1012734,Rick Sutcliffe,sutclri01,Cy Young Award,1984,NL
5663,1012734,Rick Sutcliffe,sutclri01,TSN All-Star,1984,NL
5664,1012734,Rick Sutcliffe,sutclri01,TSN Pitcher of the Year,1984,NL
5665,1012734,Rick Sutcliffe,sutclri01,Lou Gehrig Memorial Award,1987,ML
5666,1012734,Rick Sutcliffe,sutclri01,Roberto Clemente Award,1987,ML
5667,1012734,Rick Sutcliffe,sutclri01,TSN All-Star,1987,NL
5668,1012734,Rick Sutcliffe,sutclri01,TSN Pitcher of the Year,1987,NL
5669,1012743,Bruce Sutter,suttebr01,Cy Young Award,1979,NL
5670,1012743,Bruce Sutter,suttebr01,Rolaids Relief Man Award,1979,NL
5671,1012743,Bruce Sutter,suttebr01,TSN Fireman of the Year,1979,NL
5672,1012743,Bruce Sutter,suttebr01,Rolaids Relief Man Award,1981,NL
5673,1012743,Bruce Sutter,suttebr01,TSN Fireman of the Year,1981,NL
5674,1012743,Bruce Sutter,suttebr01,Babe Ruth Award,1982,NL
5675,1012743,Bruce Sutter,suttebr01,Rolaids Relief Man Award,1982,NL
5676,1012743,Bruce Sutter,suttebr01,TSN Fireman of the Year,1982,NL
5677,1012743,Bruce Sutter,suttebr01,Rolaids Relief Man Award,1984,NL
5678,1012743,Bruce Sutter,suttebr01,TSN Fireman of the Year,1984,NL
5679,1012745,Don Sutton,suttodo01,Lou Gehrig Memorial Award,1976,ML
5680,1012745,Don Sutton,suttodo01,TSN All-Star,1976,NL
5681,1012745,Don Sutton,suttodo01,All-Star Game MVP,1977,ML
5682,1101,Ichiro Suzuki,suzukic01,Gold Glove,2001,AL
5683,1101,Ichiro Suzuki,suzukic01,Most Valuable Player,2001,AL
5684,1101,Ichiro Suzuki,suzukic01,Rookie of the Year,2001,AL
5685,1101,Ichiro Suzuki,suzukic01,Silver Slugger,2001,AL
5686,1101,Ichiro Suzuki,suzukic01,TSN All-Star,2001,AL
5687,1101,Ichiro Suzuki,suzukic01,Gold Glove,2002,AL
5688,1101,Ichiro Suzuki,suzukic01,Gold Glove,2003,AL
5689,1101,Ichiro Suzuki,suzukic01,Gold Glove,2004,AL
5690,1101,Ichiro Suzuki,suzukic01,TSN All-Star,2004,AL
5691,1101,Ichiro Suzuki,suzukic01,Gold Glove,2005,AL
5692,1101,Ichiro Suzuki,suzukic01,Gold Glove,2006,AL
5693,1101,Ichiro Suzuki,suzukic01,All-Star Game MVP,2007,ML
5694,1101,Ichiro Suzuki,suzukic01,Gold Glove,2007,AL
5695,1101,Ichiro Suzuki,suzukic01,Silver Slugger,2007,AL
5696,1101,Ichiro Suzuki,suzukic01,TSN All-Star,2007,AL
5697,1101,Ichiro Suzuki,suzukic01,Gold Glove,2008,AL
5698,1101,Ichiro Suzuki,suzukic01,Gold Glove,2009,AL
5699,1101,Ichiro Suzuki,suzukic01,Silver Slugger,2009,AL
5700,1101,Ichiro Suzuki,suzukic01,Gold Glove,2010,AL
5701,634,Mike Sweeney,sweenmi01,Hutch Award,2007,ML
5702,1012808,Jim Tabor,taborji01,Baseball Magazine All-Star,1941,AL
5703,1012818,Frank Tanana,tananfr01,TSN All-Star,1976,AL
5704,1012818,Frank Tanana,tananfr01,TSN All-Star,1977,AL
5705,19709,Fernando Tatís,tatisfe02,Silver Slugger,2020,NL
5706,19709,Fernando Tatís,tatisfe02,TSN All-Star,2020,NL
5707,19709,Fernando Tatís,tatisfe02,Silver Slugger,2021,NL
5708,19709,Fernando Tatís,tatisfe02,TSN All-Star,2021,NL
5709,13757,Chris Taylor,tayloch03,NLCS MVP,2017,NL
5710,11489,Michael Taylor,taylomi02,Gold Glove,2021,AL
5711,4511,Mark Teahen,teahema01,Hutch Award,2009,ML
5712,1012898,Birdie Tebbetts,tebbebi01,Baseball Magazine All-Star,1948,AL
5713,1012898,Birdie Tebbetts,tebbebi01,Baseball Magazine All-Star,1948,ML
5714,1012898,Birdie Tebbetts,tebbebi01,TSN All-Star,1948,ML
5715,1281,Mark Teixeira,teixema01,Silver Slugger,2004,AL
5716,1281,Mark Teixeira,teixema01,Gold Glove,2005,AL
5717,1281,Mark Teixeira,teixema01,Silver Slugger,2005,AL
5718,1281,Mark Teixeira,teixema01,TSN All-Star,2005,AL
5719,1281,Mark Teixeira,teixema01,Gold Glove,2006,AL
5720,1281,Mark Teixeira,teixema01,Gold Glove,2009,AL
5721,1281,Mark Teixeira,teixema01,Silver Slugger,2009,AL
5722,1281,Mark Teixeira,teixema01,Gold Glove,2010,AL
5723,1281,Mark Teixeira,teixema01,Gold Glove,2012,AL
5724,941,Miguel Tejada,tejadmi01,Most Valuable Player,2002,AL
5725,941,Miguel Tejada,tejadmi01,Silver Slugger,2004,AL
5726,941,Miguel Tejada,tejadmi01,TSN All-Star,2004,AL
5727,941,Miguel Tejada,tejadmi01,All-Star Game MVP,2005,ML
5728,941,Miguel Tejada,tejadmi01,Silver Slugger,2005,AL
5729,1012909,Garry Templeton,templga01,TSN All-Star,1977,NL
5730,1012909,Garry Templeton,templga01,TSN All-Star,1979,NL
5731,1012909,Garry Templeton,templga01,Silver Slugger,1980,NL
5732,1012909,Garry Templeton,templga01,TSN All-Star,1980,NL
5733,1012909,Garry Templeton,templga01,Silver Slugger,1984,NL
5734,1012911,Gene Tenace,tenacge01,Babe Ruth Award,1972,AL
5735,1012911,Gene Tenace,tenacge01,World Series MVP,1972,ML
5736,1012916,Fred Tenney,tennefr02,Baseball Magazine All-Star,1908,NL
5737,1012927,Bill Terry,terrybi01,Baseball Magazine All-Star,1927,NL
5738,1012927,Bill Terry,terrybi01,Baseball Magazine All-Star,1929,ML
5739,1012927,Bill Terry,terrybi01,Baseball Magazine All-Star,1929,NL
5740,1012927,Bill Terry,terrybi01,Baseball Magazine All-Star,1930,ML
5741,1012927,Bill Terry,terrybi01,Baseball Magazine All-Star,1930,NL
5742,1012927,Bill Terry,terrybi01,TSN All-Star,1930,ML
5743,1012927,Bill Terry,terrybi01,TSN Guide MVP,1930,NL
5744,1012927,Bill Terry,terrybi01,Baseball Magazine All-Star,1931,NL
5745,1012927,Bill Terry,terrybi01,Baseball Magazine All-Star,1932,NL
5746,1012927,Bill Terry,terrybi01,Baseball Magazine All-Star,1933,NL
5747,1012927,Bill Terry,terrybi01,Baseball Magazine All-Star,1934,NL
5748,1012927,Bill Terry,terrybi01,Baseball Magazine All-Star,1935,NL
5749,1012929,Ralph Terry,terryra01,Babe Ruth Award,1962,AL
5750,1012929,Ralph Terry,terryra01,TSN All-Star,1962,AL
5751,1012929,Ralph Terry,terryra01,World Series MVP,1962,ML
5752,1012936,Jeff Tesreau,tesreje01,Baseball Magazine All-Star,1912,NL
5753,1012939,Mickey Tettleton,tettlmi01,Silver Slugger,1989,AL
5754,1012939,Mickey Tettleton,tettlmi01,TSN All-Star,1989,AL
5755,1012939,Mickey Tettleton,tettlmi01,Silver Slugger,1991,AL
5756,1012939,Mickey Tettleton,tettlmi01,TSN All-Star,1991,AL
5757,1012939,Mickey Tettleton,tettlmi01,Silver Slugger,1992,AL
5758,1012939,Mickey Tettleton,tettlmi01,TSN All-Star,1992,AL
5759,1012958,Bobby Thigpen,thigpbo01,Rolaids Relief Man Award,1990,AL
5760,1012958,Bobby Thigpen,thigpbo01,TSN Fireman of the Year,1990,AL
5761,255,Frank Thomas,thomafr04,Silver Slugger,1991,AL
5762,255,Frank Thomas,thomafr04,Most Valuable Player,1993,AL
5763,255,Frank Thomas,thomafr04,Silver Slugger,1993,AL
5764,255,Frank Thomas,thomafr04,TSN All-Star,1993,AL
5765,255,Frank Thomas,thomafr04,TSN Major League Player of the Year,1993,ML
5766,255,Frank Thomas,thomafr04,Most Valuable Player,1994,AL
5767,255,Frank Thomas,thomafr04,Silver Slugger,1994,AL
5768,255,Frank Thomas,thomafr04,TSN All-Star,1994,AL
5769,255,Frank Thomas,thomafr04,Silver Slugger,2000,AL
5770,255,Frank Thomas,thomafr04,TSN All-Star,2003,AL
5771,1012976,Frank Thomas,thomafr03,TSN All-Star,1958,ML
5772,1012979,Gorman Thomas,thomago01,TSN All-Star,1982,AL
5773,1012981,Ira Thomas,thomair01,Baseball Magazine All-Star,1910,AL
5774,1012981,Ira Thomas,thomair01,Baseball Magazine All-Star,1911,AL
5775,1012981,Ira Thomas,thomair01,Baseball Magazine All-Star,1911,ML
5776,1012996,Tommy Thomas,thomato02,Baseball Magazine All-Star,1927,AL
5777,409,Jim Thome,thomeji01,TSN All-Star,1995,AL
5778,409,Jim Thome,thomeji01,Silver Slugger,1996,AL
5779,409,Jim Thome,thomeji01,TSN All-Star,1996,AL
5780,409,Jim Thome,thomeji01,TSN All-Star,2001,AL
5781,409,Jim Thome,thomeji01,Roberto Clemente Award,2002,ML
5782,409,Jim Thome,thomeji01,Lou Gehrig Memorial Award,2004,ML
5783,1013003,Danny Thompson,thompda01,Hutch Award,1974,ML
5784,1013023,Robby Thompson,thompro01,Gold Glove,1993,NL
5785,1013023,Robby Thompson,thompro01,Silver Slugger,1993,NL
5786,1013023,Robby Thompson,thompro01,TSN All-Star,1993,NL
5787,1013033,Dickie Thon,thondi01,Silver Slugger,1983,NL
5788,1013033,Dickie Thon,thondi01,TSN All-Star,1983,NL
5789,1013037,Andre Thornton,thornan01,Roberto Clemente Award,1979,ML
5790,1013037,Andre Thornton,thornan01,Hutch Award,1982,ML
5791,1013037,Andre Thornton,thornan01,Silver Slugger,1984,AL
5792,1013052,Mark Thurmond,thurmma01,TSN All-Star,1984,NL
5793,1013053,Sloppy Thurston,thurssl01,Baseball Magazine All-Star,1924,AL
5794,1013054,Luis Tiant,tiantlu01,Babe Ruth Award,1975,AL
5795,1187,Mike Timlin,timlimi01,Lou Gehrig Memorial Award,2007,ML
5796,1013100,Bobby Tolan,tolanbo01,TSN All-Star,1970,NL
5797,1013100,Bobby Tolan,tolanbo01,Hutch Award,1972,ML
5798,1013133,Joe Torre,torrejo01,TSN All-Star,1964,NL
5799,1013133,Joe Torre,torrejo01,Gold Glove,1965,NL
5800,1013133,Joe Torre,torrejo01,TSN All-Star,1965,NL
5801,1013133,Joe Torre,torrejo01,TSN All-Star,1966,NL
5802,1013133,Joe Torre,torrejo01,Hutch Award,1971,ML
5803,1013133,Joe Torre,torrejo01,Most Valuable Player,1971,NL
5804,1013133,Joe Torre,torrejo01,TSN All-Star,1971,NL
5805,1013133,Joe Torre,torrejo01,TSN Major League Player of the Year,1971,ML
5806,1013133,Joe Torre,torrejo01,TSN Player of the Year,1971,NL
5807,1013157,Alan Trammell,trammal01,Gold Glove,1980,AL
5808,1013157,Alan Trammell,trammal01,Gold Glove,1981,AL
5809,1013157,Alan Trammell,trammal01,Gold Glove,1983,AL
5810,1013157,Alan Trammell,trammal01,Gold Glove,1984,AL
5811,1013157,Alan Trammell,trammal01,World Series MVP,1984,ML
5812,1013157,Alan Trammell,trammal01,Silver Slugger,1987,AL
5813,1013157,Alan Trammell,trammal01,TSN All-Star,1987,AL
5814,1013157,Alan Trammell,trammal01,Silver Slugger,1988,AL
5815,1013157,Alan Trammell,trammal01,TSN All-Star,1988,AL
5816,1013157,Alan Trammell,trammal01,Silver Slugger,1990,AL
5817,1013157,Alan Trammell,trammal01,TSN All-Star,1990,AL
5818,1013162,Cecil Travis,travice01,Baseball Magazine All-Star,1941,AL
5819,1013162,Cecil Travis,travice01,Baseball Magazine All-Star,1941,ML
5820,1013162,Cecil Travis,travice01,TSN All-Star,1941,ML
5821,1013165,Pie Traynor,traynpi01,Baseball Magazine All-Star,1924,NL
5822,1013165,Pie Traynor,traynpi01,Baseball Magazine All-Star,1925,ML
5823,1013165,Pie Traynor,traynpi01,Baseball Magazine All-Star,1925,NL
5824,1013165,Pie Traynor,traynpi01,TSN All-Star,1925,ML
5825,1013165,Pie Traynor,traynpi01,Baseball Magazine All-Star,1926,ML
5826,1013165,Pie Traynor,traynpi01,Baseball Magazine All-Star,1926,NL
5827,1013165,Pie Traynor,traynpi01,TSN All-Star,1926,ML
5828,1013165,Pie Traynor,traynpi01,Baseball Magazine All-Star,1927,ML
5829,1013165,Pie Traynor,traynpi01,Baseball Magazine All-Star,1927,NL
5830,1013165,Pie Traynor,traynpi01,TSN All-Star,1927,ML
5831,1013165,Pie Traynor,traynpi01,Baseball Magazine All-Star,1928,ML
5832,1013165,Pie Traynor,traynpi01,Baseball Magazine All-Star,1928,NL
5833,1013165,Pie Traynor,traynpi01,Baseball Magazine All-Star,1929,ML
5834,1013165,Pie Traynor,traynpi01,Baseball Magazine All-Star,1929,NL
5835,1013165,Pie Traynor,traynpi01,TSN All-Star,1929,ML
5836,1013165,Pie Traynor,traynpi01,Baseball Magazine All-Star,1931,ML
5837,1013165,Pie Traynor,traynpi01,Baseball Magazine All-Star,1931,NL
5838,1013165,Pie Traynor,traynpi01,TSN All-Star,1931,ML
5839,1013165,Pie Traynor,traynpi01,Baseball Magazine All-Star,1932,ML
5840,1013165,Pie Traynor,traynpi01,Baseball Magazine All-Star,1932,NL
5841,1013165,Pie Traynor,traynpi01,TSN All-Star,1932,ML
5842,1013165,Pie Traynor,traynpi01,Baseball Magazine All-Star,1933,ML
5843,1013165,Pie Traynor,traynpi01,Baseball Magazine All-Star,1933,NL
5844,1013165,Pie Traynor,traynpi01,TSN All-Star,1933,ML
5845,1013165,Pie Traynor,traynpi01,Baseball Magazine All-Star,1934,ML
5846,1013165,Pie Traynor,traynpi01,Baseball Magazine All-Star,1934,NL
5847,1013179,Tom Tresh,treshto01,Rookie of the Year,1962,AL
5848,1013179,Tom Tresh,treshto01,TSN All-Star,1962,AL
5849,1013179,Tom Tresh,treshto01,Gold Glove,1965,AL
5850,1013184,Manny Trillo,trillma01,Gold Glove,1979,NL
5851,1013184,Manny Trillo,trillma01,NLCS MVP,1980,NL
5852,1013184,Manny Trillo,trillma01,Silver Slugger,1980,NL
5853,1013184,Manny Trillo,trillma01,TSN All-Star,1980,NL
5854,1013184,Manny Trillo,trillma01,Gold Glove,1981,NL
5855,1013184,Manny Trillo,trillma01,Silver Slugger,1981,NL
5856,1013184,Manny Trillo,trillma01,TSN All-Star,1981,NL
5857,1013184,Manny Trillo,trillma01,Gold Glove,1982,NL
5858,1013184,Manny Trillo,trillma01,TSN All-Star,1982,NL
5859,1013196,Dizzy Trout,troutdi01,Baseball Magazine All-Star,1943,AL
5860,1013196,Dizzy Trout,troutdi01,Baseball Magazine All-Star,1944,AL
5861,1013196,Dizzy Trout,troutdi01,TSN All-Star,1944,ML
5862,10155,Mike Trout,troutmi01,Rookie of the Year,2012,AL
5863,10155,Mike Trout,troutmi01,Silver Slugger,2012,AL
5864,10155,Mike Trout,troutmi01,Silver Slugger,2013,AL
5865,10155,Mike Trout,troutmi01,All-Star Game MVP,2014,AL
5866,10155,Mike Trout,troutmi01,Hank Aaron Award,2014,AL
5867,10155,Mike Trout,troutmi01,Most Valuable Player,2014,AL
5868,10155,Mike Trout,troutmi01,Silver Slugger,2014,AL
5869,10155,Mike Trout,troutmi01,All-Star Game MVP,2015,AL
5870,10155,Mike Trout,troutmi01,Silver Slugger,2015,AL
5871,10155,Mike Trout,troutmi01,Silver Slugger,2016,AL
5872,10155,Mike Trout,troutmi01,Most Valuable Player,2016,AL
5873,10155,Mike Trout,troutmi01,TSN All-Star,2016,AL
5874,10155,Mike Trout,troutmi01,TSN All-Star,2017,AL
5875,10155,Mike Trout,troutmi01,Silver Slugger,2018,AL
5876,10155,Mike Trout,troutmi01,TSN All-Star,2018,AL
5877,10155,Mike Trout,troutmi01,Most Valuable Player,2019,AL
5878,10155,Mike Trout,troutmi01,Hank Aaron Award,2019,AL
5879,10155,Mike Trout,troutmi01,Silver Slugger,2019,AL
5880,10155,Mike Trout,troutmi01,TSN All-Star,2019,AL
5881,10155,Mike Trout,troutmi01,Silver Slugger,2020,AL
5882,10155,Mike Trout,troutmi01,TSN All-Star,2020,AL
5883,6876,Mark Trumbo,trumbma01,Silver Slugger,2016,AL
5884,18345,Kyle Tucker,tuckeky01,TSN All-Star,2021,AL
5885,1013215,John Tudor,tudorjo01,TSN All-Star,1985,NL
5886,3531,Troy Tulowitzki,tulowtr01,Gold Glove,2010,NL
5887,3531,Troy Tulowitzki,tulowtr01,Silver Slugger,2010,NL
5888,3531,Troy Tulowitzki,tulowtr01,Gold Glove,2011,NL
5889,3531,Troy Tulowitzki,tulowtr01,Silver Slugger,2011,NL
5890,1013225,Bob Turley,turlebo01,Cy Young Award,1958,ML
5891,1013225,Bob Turley,turlebo01,TSN All-Star,1958,ML
5892,1013225,Bob Turley,turlebo01,TSN Major League Player of the Year,1958,ML
5893,1013225,Bob Turley,turlebo01,TSN Pitcher of the Year,1958,AL
5894,1013225,Bob Turley,turlebo01,World Series MVP,1958,ML
5895,1013229,Jim Turner,turneji01,Baseball Magazine All-Star,1937,NL
5896,1013229,Jim Turner,turneji01,Baseball Magazine All-Star,1938,NL
5897,5235,Justin Turner,turneju01,NLCS MVP,2017,NL
5898,9227,Koji Uehara,ueharko01,ALCS MVP,2013,AL
5899,3442,Dan Uggla,ugglada01,Silver Slugger,2010,NL
5900,1013266,George Uhle,uhlege01,Baseball Magazine All-Star,1923,AL
5901,1013266,George Uhle,uhlege01,Baseball Magazine All-Star,1923,ML
5902,1013266,George Uhle,uhlege01,Baseball Magazine All-Star,1926,AL
5903,1013266,George Uhle,uhlege01,Baseball Magazine All-Star,1926,ML
5904,1013266,George Uhle,uhlege01,TSN All-Star,1926,ML
5905,5222,Justin Upton,uptonju01,Silver Slugger,2011,NL
5906,5222,Justin Upton,uptonju01,Silver Slugger,2014,NL
5907,5222,Justin Upton,uptonju01,Silver Slugger,2017,AL
5908,216,Ugueth Urbina,urbinug01,TSN Fireman of the Year,1999,NL
5909,1679,Chase Utley,utleych01,Silver Slugger,2006,NL
5910,1679,Chase Utley,utleych01,TSN All-Star,2006,NL
5911,1679,Chase Utley,utleych01,Silver Slugger,2007,NL
5912,1679,Chase Utley,utleych01,TSN All-Star,2007,NL
5913,1679,Chase Utley,utleych01,Silver Slugger,2008,NL
5914,1679,Chase Utley,utleych01,Silver Slugger,2009,NL
5915,1375,John Valentin,valenjo02,Silver Slugger,1995,AL
5916,1013324,Bobby Valentine,valenbo02,Branch Rickey Award,2002,ML
5917,1013326,Ellis Valentine,valenel01,Gold Glove,1978,NL
5918,1013327,Fernando Valenzuela,valenfe01,Cy Young Award,1981,NL
5919,1013327,Fernando Valenzuela,valenfe01,Rookie of the Year,1981,NL
5920,1013327,Fernando Valenzuela,valenfe01,Silver Slugger,1981,NL
5921,1013327,Fernando Valenzuela,valenfe01,TSN All-Star,1981,NL
5922,1013327,Fernando Valenzuela,valenfe01,TSN Major League Player of the Year,1981,ML
5923,1013327,Fernando Valenzuela,valenfe01,TSN Pitcher of the Year,1981,NL
5924,1013327,Fernando Valenzuela,valenfe01,Silver Slugger,1983,NL
5925,1013327,Fernando Valenzuela,valenfe01,Gold Glove,1986,NL
5926,1013327,Fernando Valenzuela,valenfe01,TSN All-Star,1986,NL
5927,1726,Jose Valverde,valvejo01,Rolaids Relief Man Award,2007,NL
5928,1726,Jose Valverde,valvejo01,TSN All-Star,2007,NL
5929,1726,Jose Valverde,valvejo01,TSN Reliever of the Year,2007,NL
5930,1726,Jose Valverde,valvejo01,Rolaids Relief Man Award,2011,AL
5931,1013363,Andy Van Slyke,vanslan01,Gold Glove,1988,NL
5932,1013363,Andy Van Slyke,vanslan01,Silver Slugger,1988,NL
5933,1013363,Andy Van Slyke,vanslan01,TSN All-Star,1988,NL
5934,1013363,Andy Van Slyke,vanslan01,TSN Player of the Year,1988,NL
5935,1013363,Andy Van Slyke,vanslan01,Gold Glove,1989,NL
5936,1013363,Andy Van Slyke,vanslan01,Gold Glove,1990,NL
5937,1013363,Andy Van Slyke,vanslan01,Gold Glove,1991,NL
5938,1013363,Andy Van Slyke,vanslan01,Gold Glove,1992,NL
5939,1013363,Andy Van Slyke,vanslan01,Silver Slugger,1992,NL
5940,1013363,Andy Van Slyke,vanslan01,TSN All-Star,1992,NL
5941,1013342,Dazzy Vance,vanceda01,Baseball Magazine All-Star,1923,NL
5942,1013342,Dazzy Vance,vanceda01,Baseball Magazine All-Star,1924,ML
